A001.mp4, 10.002367, 30.0, 80.232
A002.mp4, 10.04, 29.97002997002997, 57.3005
A003.mp4, 10.008333, 29.97002997002997, 78.1558
A004.mp4, 9.966821999999999, 30.0, 59.3179
A005.mp4, 10.033332999999999, 30.0, 47.1778
A006.mp4, 10.030721999999999, 30.0, 84.6517
A007.mp4, 10.008333, 29.97002997002997, 50.8675
A008.mp4, 10.006667, 29.97002997002997, 46.8902
A009.mp4, 10.006667, 29.97002997002997, 80.7925
A010.mp4, 10.0306, 30.0, 31.2785
A011.mp4, 10.006611, 30.0, 87.2287
A012.mp4, 10.033389, 29.916666666666668, 47.7826
A013.mp4, 10.04, 29.97002997002997, 83.4083
A014.mp4, 10.006667, 29.97002997002997, 69.9652
A015.mp4, 10.003910999999999, 30.0, 78.3957
A016.mp4, 10.000855999999999, 29.916666666666668, 37.8421
A017.mp4, 10.030332999999999, 30.0, 65.4778
A018.mp4, 10.006667, 29.97002997002997, 76.0205
A019.mp4, 10.04, 29.97002997002997, 70.843
A020.mp4, 10.005455999999999, 30.0, 77.7258
A021.mp4, 10.016733, 29.850746268656717, 37.6011
A022.mp4, 10.031666999999999, 30.0, 38.674
A023.mp4, 10.006667, 29.97002997002997, 69.0588
A024.mp4, 10.006667, 29.97002997002997, 71.962
A025.mp4, 10.024867, 30.0, 42.0856
A026.mp4, 10.008066999999999, 30.0, 74.5397
A027.mp4, 10.006667, 29.97002997002997, 56.3388
A028.mp4, 10.023678, 29.916666666666668, 41.5304
A029.mp4, 10.004999999999999, 29.97002997002997, 75.3861
A030.mp4, 10.031478, 30.0, 81.5278
A031.mp4, 10.023522, 30.0, 62.1042
A032.mp4, 10.04, 29.97002997002997, 74.3189
A033.mp4, 10.017267, 30.0, 71.7097
A034.mp4, 10.04, 29.97002997002997, 80.4271
A035.mp4, 10.04, 29.97002997002997, 85.0968
A036.mp4, 10.028767, 30.0, 46.6608
A037.mp4, 10.04, 29.97002997002997, 77.5858
A038.mp4, 10.025063, 29.925, 51.9195
A039.mp4, 10.025599999999999, 29.916666666666668, 53.006
A040.mp4, 10.032022, 30.0, 50.3763
A041.mp4, 10.004622, 30.0, 35.1412
A042.mp4, 10.030278, 30.0, 76.8312
A043.mp4, 10.031666999999999, 30.0, 38.1554
